,bookID,title,authors,average_rating,  num_pages,ratings_count,text_reviews_count,publication_date
7004,26573,The God in the Moon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #1),Richard A. Knaak,3.74,297,59,4,7/25/2006
7005,26575,Firedrake (Dragonrealm #1),Richard A. Knaak,3.78,276,638,39,6/1/2000
7006,26576,Night of Blood (Dragonlance: The Minotaur Wars  #1),Richard A. Knaak/Margaret Weis,3.91,372,1307,22,2/1/2004
7007,26578,The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2),Richard A. Knaak,3.91,288,43,4,9/26/2006
7008,26579,Children of the Drake (Dragonrealm: Origins  #2),Richard A. Knaak,3.88,292,167,8,5/1/2000
7009,26581,Sleeping Beauty Trilogy (Sleeping Beauty  #1-3),A.N. Roquelaure/Anne Rice,3.99,724,10891,230,5/1/1999
7010,26583,Beauty's Punishment,A.N. Roquelaure/Anne Rice,3.62,233,426,30,6/1/1984
7011,26586,The Land of the Dead (Tales from the Odyssey  #2),Mary Pope Osborne/Homer/Troy Howell,3.97,112,400,32,9/1/2003
7012,26587,The One-Eyed Giant (Tales from the Odyssey  #1),Mary Pope Osborne/Homer/Troy Howell,3.88,112,782,84,9/1/2003
7013,26588,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.03,128,466,15,2/27/2007
7014,26590,The Final Battle (Tales from the Odyssey  #6),Mary Pope Osborne/Troy Howell,4.08,112,263,17,7/1/2005
7015,26591,Ancient Greece and the Olympics (Magic Tree House Research Guide  #10),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.05,119,1073,30,6/8/2004
7016,26592,Ancient Rome and Pompeii (Magic Tree House Research Guide  #14),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.07,128,659,30,4/25/2006
7017,26593,Haunted Castle on Hallows Eve (Magic Tree House #30),Mary Pope Osborne/Salvatore Murdocca,4.04,0,7,0,8/10/2004
7018,26595,Earthquake in the Early Morning (Magic Tree House  #24),Mary Pope Osborne/Salvatore Murdocca,3.94,96,6816,227,6/15/2010
7019,26596,E.E. Cummings: Complete Poems 1904-1962 (Revised  Corrected  and Expanded Edition),E.E. Cummings/George J. Firmage,4.35,1136,19542,184,4/17/1994
7020,26599,Selected Poems,E.E. Cummings/Richard S. Kennedy,4.22,208,12438,264,8/17/2007
7021,26603,Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,4.38,208,1206,49,8/17/1996
7022,26638,Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol,Dennis Slifer/R. Carlos Nakai,3.69,240,19,4,4/5/2007
7023,26653,The Coal Tattoo,Silas House,4.04,368,1789,144,8/30/2005
7024,26654,Clay's Quilt,Silas House,3.95,320,2685,235,2/26/2002
7025,26666,Things Pondered: From the Heart of a Lesser Woman,Beth Moore,4.09,160,283,24,4/1/2004
7026,26670,Scholastic Success with 4th Grade Workbook,Terry Cooper,4.12,416,8,0,6/1/2003
7027,26673,The Punisher  Vol. 6: Confederacy of Dunces,Garth Ennis,4,144,289,11,4/1/2004
7028,26689,Thunderbird Falls  (Walker Papers  #2),C.E. Murphy,3.85,408,5729,256,4/25/2006
7029,26690,Coyote Dreams (Walker Papers  #3),C.E. Murphy,4,408,5810,200,4/24/2007
7030,26695,Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics,Antonio Negri/Michael Hardt,3.96,304,49,3,12/1/1999
7031,26696,Time for Revolution,Antonio Negri/Matteo Mandarini,3.7,271,45,2,5/1/2005
7032,26697,The Philosophy of Antonio Negri  Volume One: Resistance in Practice,Timothy S. Murphy/Abdul-Karim Mustapha,4.12,265,8,1,7/20/2005
7033,26722,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,432,38757,826,10/10/2006
7034,26723,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,467,768,47,8/28/2007
7035,26725,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,462,10,1,1/1/2007
7036,26738,President Dad  Volume 2,Ju-Yeon Rhim,3.49,168,73,1,3/8/2005
7037,26748,Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,Mark Fainaru-Wada/Lance Williams,3.81,348,165,24,3/1/2007
7038,26759,Dark Water,Kōji Suzuki/Glynne Walley,3.61,279,2433,146,6/6/2006
7039,26766,Dark Water's Embrace (Mictlan  #1),Stephen Leigh,3.77,331,78,10,3/1/1998
7040,26768,In Dark Waters,Mary Burton,3.81,249,95,10,6/28/2005
7041,26779,Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,4.45,352,1372,87,9/1/1998
7042,26780,Mandie and the Abandoned Mine (Mandie  #8),Lois Gladys Leppard,3.96,160,1369,17,5/1/1987
7043,26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,3.79,399,1458,98,6/16/2003
7044,26800,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,3,528,3,0,8/16/2001
7045,26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,4.69,473,730,36,4/29/2003
7046,26821,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,4.11,528,10,2,9/1/2001
7047,26827,Park Profiles: Grand Canyon Country (Park Profiles),National Geographic Society,4.1,200,10,1,1/19/2010
7048,26829,Canada's Incredible Coasts,Donald J. Crump/William R. Gray,3.71,199,7,0,11/1/1993
7049,26832,Shout Out Loud! 2,Satosumi Takaguchi,3.95,194,91,2,8/1/2006
7050,26833,Shout Out Loud! 5,Satosumi Takaguchi,3.93,192,83,6,10/1/2007
7051,26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,176,77,3,8/15/2007
7054,26841,Soups,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz,3.88,108,17,2,5/24/1999
7055,26842,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,3.82,108,18,2,5/24/1999
7056,26853,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,4.52,410,118,8,10/15/1993
7057,26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,32,83,22,1/23/2007
7058,26871,Confessions of an Actor,Laurence Olivier,3.69,348,279,19,12/31/1982
7059,26904,For Lust of Knowing: The Orientalists and Their Enemies,Robert Irwin,3.72,304,10,0,1/25/2007
7060,26908,The Arabian Nightmare,Robert Irwin,3.84,282,411,32,4/30/2002
7061,26913,The Plot Against America,Philip Roth,3.77,391,337,47,9/30/2004
7062,26919,Continental Drift,Russell Banks,3.87,408,2824,299,3/13/2007
7063,26920,The Darling,Russell Banks,3.78,400,1986,246,10/11/2005
7065,26930,Success Stories,Russell Banks,3.72,192,155,11,4/26/1996
7066,26931,Cloudsplitter,Russell Banks,3.91,758,3618,425,1/27/1999
7067,26934,A Multitude of Sins,Richard Ford,3.75,304,1183,74,2/4/2003
7068,26950,The Custom of the Country,Edith Wharton/Linda Wagner-Martin,4.03,370,7717,742,9/28/2006
7069,26968,Quicksand,Nella Larsen,3.68,125,181,29,9/15/2006
7070,26973,Their Eyes Were Watching God,Zora Neale Hurston/Ruby Dee,3.91,7,421,99,11/23/2004
7071,26979,Novels and Stories,Zora Neale Hurston/Cheryl A. Wall,4.37,1054,564,30,2/1/1995
7072,26994,Plato on Knowledge and Reality,Nicholas P. White,3.67,272,6,0,6/15/1976
7073,26996,A Companion to Plato's Republic,Nicholas P. White,3.67,288,25,0,5/1/1979
7074,26999,Something Rotten (Thursday Next  #4),Jasper Fforde,4.16,385,27382,1138,7/26/2005
7075,27000,Lost in a Good Book (Thursday Next  #2),Jasper Fforde,4.14,399,42454,2156,2/4/2004
7076,27001,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,4.1,375,31540,1434,8/3/2004
7077,27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,363,20630,1310,7/24/2007
7078,27003,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,374,97343,8068,2/25/2003
7079,27005,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,373,3689,566,7/19/2001
7080,27006,Chop Shop (Bug Man  #2),Tim Downs,4.22,352,923,75,7/1/2004
7081,27009,Shoofly Pie (Bug Man  #1),Tim Downs,4.18,371,1425,130,7/1/2003
7082,27023,RG Veda  Vol. 01,CLAMP,3.72,197,820,31,4/12/2005
7083,27036,Augustine,Henry Chadwick,3.71,128,14,3,6/19/1986
7084,27038,The Church in Ancient Society: From Galilee to Gregory the Great (History of the Christian Church),Henry Chadwick,4.19,744,15,1,7/3/2003
7085,27039,East and West: The Making of a Rift in the Church from Apostolic Times until the Council of Florence (History of the Christian Church),Henry Chadwick,3.88,316,4,1,5/12/2005
7086,27049,Satan in Goray,Isaac Bashevis Singer/Jacob Sloan/Ruth R. Wisse,3.85,288,853,54,7/31/1996
7087,27051,Lights Out,Peter Abrahams,3.65,352,208,16,6/25/2002
7088,27052,Behind the Curtain (Echo Falls  #2),Peter Abrahams,3.9,352,30,4,4/25/2006
7089,27054,Red Message,Peter Abrahams,3.12,320,8,2,4/1/1986
7090,27059,Her Smoke Rose Up Forever,James Tiptree Jr.,4.21,508,3190,325,11/1/2004
7091,27066,The Starry Rift,James Tiptree Jr.,3.81,250,232,25,9/1/1994
7092,27091,Teaching to Transgress: Education as the Practice of Freedom,bell hooks,4.37,216,5162,325,9/14/1994
7094,27118,The Roman Empire,Colin      Wells,3.58,384,110,7,8/11/1995
7095,27126,Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office,Jen Lancaster,3.9,400,44607,4114,3/7/2006
7096,27149,Economics,Paul Krugman/Robin Wells,3.99,1088,120,5,4/6/2007
7097,27150,Development  Geography  and Economic Theory,Paul Krugman,4,127,81,3,8/21/1997
7098,27151,Pop Internationalism,Paul Krugman,3.68,221,310,16,2/24/1997
7099,27167,An Unquiet Grave (Louis Kincaid  #7),P.J. Parrish,4.13,384,614,68,2/1/2006
7100,27168,Island Of Bones (Louis Kincaid  #5),P.J. Parrish,4.02,384,586,62,1/1/2004
7101,27170,Dead Of Winter (Louis Kincaid  #2),P.J. Parrish,3.95,416,773,86,1/1/2001
7102,27171,Thicker Than Water (Louis Kincaid  #4),P.J. Parrish,4.09,380,414,37,1/1/2003
7103,27189,Teleportation: From Star Trek to Tesla,Commander X/Tim R. Swartz,2.83,139,2,1,8/20/2012
7104,27194,Pictures Showing What Happens on Each Page of Thomas Pynchon's Novel Gravity's Rainbow,Zak Smith/Steve Erickson,4.1,784,490,41,11/30/2006
7105,27200,Sailing the Wine-Dark Sea: Why the Greeks Matter,Thomas Cahill,3.77,352,2470,233,7/27/2004
7106,27204,The Gospel According to Luke,Anonymous/Thomas Cahill,4.64,81,169,17,10/29/1999
7107,27208,The Third Policeman,Flann O'Brien/Denis Donoghue,4.01,200,12452,1179,3/1/1999
7108,27222,The Landmark Thucydides: A Comprehensive Guide to the Peloponnesian War,Thucydides/Robert B. Strassler/Richard Crawley/Victor Davis Hanson,3.9,713,1751,170,9/10/1998
7109,27236,Six Haunted Hairdos (The Hamlet Chronicles  #2),Gregory Maguire/Elaine Clayton,3.53,176,92,7,8/18/1999
7110,27243,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,Marion Woodman/Elinor Dickson,4.24,256,375,24,5/6/1997
7111,27247,The Complete Book of Home  Site and Office Security: Selecting  Installing and Troubleshooting Systems and Devices,Bill   Phillips,3.5,309,2,0,8/1/2006
7112,27252,Pope Joan,Donna Woolfolk Cross,4.08,422,56471,3809,6/9/2009
7113,27253,Pope Joan: Translated & Adapted from the Greek,Emmanuel Rhoides/Lawrence Durrell,3.92,200,266,19,3/1/2000
7114,27266,Glass Houses (The Morganville Vampires  #1),Rachel Caine,3.92,239,83997,3992,10/3/2006
7115,27269,The Glass House (Captain Lacey  #3),Ashley Gardner,4.04,256,1123,62,12/7/2004
7116,27277,Glass House,Philip Johnson/Toshio Nakamura,4,256,14,2,5/10/2007
7117,27293,The Echo of Greece,Edith Hamilton,4.09,224,29,3,2/17/1964
7118,27295,Three Greek Plays: Prometheus Bound/Agamemnon/The Trojan Women,Euripides/Aeschylus/Edith Hamilton,4.06,240,77,13,11/28/1958
7119,27297,The Analects,Confucius/D.C. Lau,3.83,249,12131,319,9/27/1979
7120,27298,The Twentieth Wife (Taj Mahal Trilogy  #1),Indu Sundaresan,4.04,380,11380,1253,2/18/2003
7122,27303,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,496,1343,144,8/9/1994
7123,27304,Buddha,Karen Armstrong,3.89,240,3783,286,9/28/2004
7124,27306,Islam: A Short History,Karen Armstrong,4.02,230,7660,448,8/6/2002
7125,27308,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,3.99,306,5755,575,2/22/2005
7126,27309,The Battle for God: A History of Fundamentalism,Karen Armstrong,3.93,480,5677,254,1/30/2001
7127,27310,Muhammad: A Biography of the Prophet,Karen Armstrong,4.15,304,4978,258,9/10/1993
7128,27313,The Analects of Confucius: A Philosophical Translation,Confucius/Henry Rosemont Jr./Roger T. Ames,3.83,352,180,16,9/7/1999
7129,27315,Analects,Confucius/Edward Slingerland,3.83,312,115,17,9/15/2003
7130,27323,Hiroshima,John Hersey,3.97,152,52567,2358,3/4/1989
7131,27326,The Wall,John Hersey,4.28,640,1829,57,3/12/1988
7132,27333,Silent Spring,Rachel Carson/Linda Lear/Edward O. Wilson,3.97,378,30281,1694,10/22/2002
7133,27345,The House of Life: Rachel Carson at Work,Paul Brooks/Rachel Carson,3.95,350,10,1,10/18/1989
7134,27347,Under the Sea Wind (Nature Classic),Rachel Carson/Bob Hines,4.14,320,18,4,4/1/1996
7135,27356,Black Meets White,Justine Korman Fontes/Geoff Waring,3.5,24,50,11,7/12/2005
7136,27363,Back Bay (Peter Fallon  #1),William Martin,3.91,532,1614,173,7/1/1992
7137,27368,Letters from the Bay of Islands: The Story of Marianne Williams,Marianne Williams/Caroline Fitzgerald,3.72,270,24,2,1/1/2004
7138,27385,"Since ""Silent Spring""",Frank  Graham,3.78,0,1,0,6/12/1974
7139,27397,A Civil Action,Jonathan Harr,3.97,512,13628,754,8/27/1996
7140,27398,The Lost Painting,Jonathan Harr,3.74,320,24619,765,11/7/2006
7141,27399,The Lost Painting,Jonathan Harr,3.74,368,5,0,11/1/2005
7142,27404,Gideon's Trumpet: How One Man  a Poor Prisoner  Took His Case to the Supreme Court-And Changed the Law of the United States,Anthony  Lewis,3.91,288,2264,185,4/23/1989
7143,27410,The Library of Greek Mythology,Apollodorus/Robin Hard,3.98,336,1047,34,2/25/1999
7145,27413,The Library of Apollodorus: Gods and Heroes of the Greeks,Apollodorus/Selwyn Reginald Cudjoe/Leonard Baskin,3.98,311,11,1,9/1/1986
7146,27415,Apollodorus' Library and Hyginus' Myths: Two Handbooks of Greek Mythology,Apollodorus/Hyginus/R. Scott Smith/Stephen M. Trzaskoma,3.98,328,20,2,3/1/2007
7148,27418,Theogony / Works and Days,Hesiod/M.L. West,3.75,79,9276,163,5/13/1999
7149,27419,The Works and Days/Theogony,Hesiod,3.75,48,3,0,6/17/2004
7150,27420,Theogony/Works and Days/Shield,Hesiod/Apostolos N. Athanassakis,3.97,192,83,4,6/28/2004
7151,27421,The Works and Days/Theogony/The Shield of Herakles,Hesiod/Richmond Lattimore,3.97,256,90,8,11/15/1991
7152,27422,The Poems,Hesiod/R.M. Frazer/Mary Sue Roniger,3.75,160,105,7,5/15/1983
7153,27423,Theogonia  Opera et Dies  Scutum  Fragmenta Selecta (Classical Texts),Hesiod/Friedrich Solmsen/Reinholdo Merkelbach,4.06,282,9,1,9/13/1990
7154,27424,Works of Hesiod and the Homeric Hymns,Hesiod/Daryl Hine,3.73,230,34,4,1/15/2005
7155,27425,The Georgics of Virgil,Virgil/David Ferry,3.85,224,85,12,5/2/2006
7156,27426,The Death of Virgil,Hermann Broch/Jean Starr Untermeyer,4.19,496,794,65,1/15/1995
7157,27427,The Eclogues of Virgil,Virgil/David Ferry,3.91,112,74,12,6/15/2000
7158,27428,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,4.19,777,48,4,1/1/1994
7159,27432,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,4.19,777,2136,108,1/15/1997
7160,27434,Waterfront: A Walk Around Manhattan,Phillip Lopate,3.71,450,254,34,5/10/2005
7161,27438,The DC Comics Encyclopedia,Scott Beatty/Robert Greenberger/Phil Jimenez/Daniel  Wallace,4.29,352,125,6,10/4/2004
7162,27440,The Marvel Encyclopedia,Tom DeFalco/Peter Sanderson/Michael Teitelbaum/Daniel  Wallace/Tom Brevoort/Andrew Darling,4.37,352,1049,43,10/16/2006
7163,27445,Reinventing Jesus: How Contemporary Skeptics Miss the Real Jesus and Mislead Popular Culture,J. Ed Komoszewski/Daniel B. Wallace/M. James Sawyer,4.2,347,225,21,5/9/2006
7164,27451,The Great Gatsby,F. Scott Fitzgerald/Matthew J. Bruccoli,3.91,216,9844,1050,6/1/1995
7165,27456,Daniel Deronda,George Eliot/Earl L. Dachslager/George Stade,3.84,784,206,47,1/30/2005
7166,27457,King Leopold's Ghost,Adam Hochschild,4.15,384,102,20,4/1/2006
7167,27473,The End of Days (The Earth Chronicles  #7),Zecharia Sitchin,4.08,336,489,36,4/3/2007
7168,27485,Mating in Captivity: Reconciling the Erotic and the Domestic,Esther Perel,4.15,272,10138,994,9/5/2006
7169,27486,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,Geoffrey Miller,4.1,528,2144,89,4/17/2001
7170,27491,The Evolution Of Desire: Strategies of Human Mating,David M. Buss,4.08,354,1459,78,6/26/2003
7171,27500,Middlesex,Jeffrey Eugenides,4,529,1081,228,9/4/2002
7172,27503,The Liberated Bride,A.B. Yehoshua/Hillel Halkin,3.77,576,457,44,10/4/2004
7173,27507,Plan of Attack,Bob Woodward/Alice Mayhew,3.68,480,4603,121,10/11/2004
7174,27511,The Commanders,Bob Woodward,3.71,400,527,26,1/1/2002
7175,27514,Veil: The Secret Wars of the CIA 1981-1987,Bob Woodward,3.67,592,758,48,7/1/2005
7176,27515,Shadow: Five Presidents and the Legacy of Watergate,Bob Woodward,3.72,608,1035,42,6/6/2000
7177,27516,The Brethren: Inside the Supreme Court,Bob Woodward/Scott Armstrong,4.11,592,3841,189,7/1/2005
7178,27520,Katy and the Big Snow (Book & Cassette),Virginia Lee Burton,4.24,40,0,0,8/30/1999
7179,27523,Left Behind (Left Behind  #1),Tim LaHaye/Jerry B. Jenkins,3.83,342,189090,3293,9/1/2000
7180,27525,Armageddon: The Cosmic Battle of the Ages (Left Behind  #11),Tim LaHaye/Jerry B. Jenkins,4.03,395,15869,248,11/18/2003
7181,27526,Desecration (Left Behind  #9),Tim LaHaye/Jerry B. Jenkins,4.01,432,21603,261,5/20/2002
7182,27528,Nicolae (Left Behind  #3),Tim LaHaye/Jerry B. Jenkins,3.96,530,30129,566,12/3/2005
7183,27533,Banker to the Poor: Micro-Lending and the Battle Against World Poverty,Muhammad Yunus/Alan Jolis,4.09,289,7776,737,10/16/2003
7184,27537,Working with Emotional Intelligence,Daniel Goleman,3.81,400,3265,187,1/4/2000
7185,27539,On Intelligence,Jeff Hawkins/Sandra Blakeslee,4.12,261,5347,396,8/1/2005
7186,27540,The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work,Travis Bradberry/Jean Greaves/Patrick Lencioni,3.52,185,708,68,6/7/2005
7187,27541,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,Karen Berman/Joe Knight/John  Case,4.12,272,1870,92,1/1/2006
7188,27543,Artificial Intelligence: A Modern Approach,Stuart Russell/Peter Norvig,4.17,1132,2689,79,12/20/2002
7189,27548,"Most Likely to Succeed at Work: How Work Is Just Like High School -- Crib Notes for Getting Along and Getting Ahead Amidst Bullies  Teachers' Pets  Cheerleaders  and Other Members of the ""Class""",Wilma Davidson/Jack   Dougherty,3.45,224,11,1,6/5/2003
7190,27550,Walking with the Wind: A Memoir of the Movement,John             Lewis/Michael D'Orso,4.49,496,2052,253,10/18/1999
7191,27557,Jackie After Jack: Portrait of the Lady,Christopher Andersen/Christopher Andersen,3.95,592,373,27,3/1/1999
7192,27566,To Battle the Gods (Jalav  Amazon Warrior  #5),Sharon Green,4.07,446,87,1,5/6/1986
7193,27574,A Tale of Love and Darkness,Amos Oz/Nicholas de Lange,4.22,560,5325,520,11/1/2005
7194,27577,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,Bernard Lewis,3.49,186,2474,257,1/7/2003
7195,27578,Not Even Wrong: The Failure of String Theory and the Search for Unity in Physical Law,Peter Woit,3.93,291,1495,52,9/4/2006
7196,27579,Boy  Were  We Wrong About Dinosaurs!,Kathleen V. Kudlinski/S.D. Schindler,3.93,32,254,73,9/22/2005
7197,27580,There Is Nothing Wrong with You: Going Beyond Self-Hate,Cheri Huber/June Shiver,4.18,239,1623,101,10/1/2001
7198,27582,Dead Wrong (Joanna Brady  #12),J.A. Jance,4.04,368,4163,220,7/25/2006
7199,27584,Sixty Million Frenchmen Can't Be Wrong,Jean-Benoît Nadeau/Julie Barlow,3.74,351,2164,212,5/1/2003
7200,27585,The Perfect Wrong Note: Learning to Trust Your Musical Self,William Westney,4.24,239,191,20,6/1/2006
7201,27586,In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo,Michela Wrong,3.99,338,2387,115,5/28/2002
7202,27588,Acts of Faith,Philip Caputo,3.94,688,1617,231,5/9/2006
7203,27590,Simple Acts of Faith: Heartwarming Stories of One Life Touching Another,Margaret Feinberg/Norman Rockwell,4.36,48,14,3,7/1/2003
7204,27599,The Cross From A Distance: Atonement In Mark's Gospel,Peter G. Bolt,3.89,213,50,11,12/9/2004
7205,27601,Cults in Our Midst: The Continuing Fight Against Their Hidden Menace,Margaret Thaler Singer/Robert Jay Lifton,3.95,432,196,25,4/11/2003
7206,27607,Mortals,Norman Rush,3.74,736,469,57,7/13/2004
7207,27609,Whites,Norman Rush,3.77,160,382,42,9/1/1992
7209,27624,Howards End,E.M. Forster/Benjamin DeMott/Regina Marler,3.96,312,104,13,11/6/2007
7210,27626,Women  Cats: The History of a Love Affair,Michelle Lovric/Lisa Pentreath,4.23,66,13,1,9/1/2003
7211,27627,EULIS! The History of Love,Paschal Beverly Randolph,3.85,144,9,0,3/5/2004
7213,27652,Accidental Empires,Robert X. Cringely,4.01,384,1570,63,9/13/1996
